customer_name,email,industrytype,purchasedate,month,city,region,country,price_USD,payment_method,referral_source,customer_segment,shoot_day,shoot_time
Lori Brown,mcclureapril@example.com,Wedding,2025-05-09,2025-05,Port Deanna,North Carolina,United States,1851.63,Bank Transfer,Direct Visit,New Customer,Saturday,14:00
Julie Johnson,katiepowell@example.net,Wedding,2025-05-09,2025-05,Tracyborough,Florida,United States,2793.0,Apple Pay,Google Search,New Customer,Saturday,19:00
Karen Flores,anna47@example.org,Wedding,2025-05-10,2025-05,Lake Stephenburgh,Manitoba,Canada,2714.57,Credit Card,Instagram,Occasional Buyer,Saturday,14:00
Erika Montgomery,qreyes@example.net,Portrait,2025-05-10,2025-05,Mooreshire,Tennessee,United States,322.41,PayPal,Instagram,New Customer,Friday,16:30
Sean Higgins,brewergregory@example.com,Portrait,2025-05-07,2025-05,Lake Curtis,Saskatchewan,Canada,341.04,Apple Pay,Direct Visit,Returning Customer,Wednesday,13:00
Claudia Cunningham,suehowe@example.com,Wedding,2025-05-07,2025-05,East Scott,British Columbia,Canada,2207.78,Cash,Instagram,Returning Customer,Saturday,11:00
Susan Lewis,gkeith@example.net,Portrait,2025-05-10,2025-05,East Eric,Georgia,United States,257.71,Cash,Google Search,New Customer,Monday,10:00
Eric Tran,joeljackson@example.net,Portrait,2025-05-05,2025-05,Lloydshire,Georgia,United States,398.99,PayPal,Instagram,New Customer,Friday,18:30
Savannah Fernandez,angela44@example.com,Wedding,2025-05-10,2025-05,Jacquelinebury,Quebec,Canada,1517.55,Credit Card,Facebook,Occasional Buyer,Saturday,17:00
Sonya Robinson,broberts@example.net,Event,2025-05-07,2025-05,South Jennymouth,Saskatchewan,Canada,384.16,Bank Transfer,Direct Visit,New Customer,Friday,12:00
Tiffany Jimenez,whitesean@example.net,Real Estate,2025-05-11,2025-05,Joseview,British Columbia,Canada,464.33,Credit Card,Google Search,Returning Customer,Thursday,09:30
Benjamin Brown,elizabethcarlson@example.net,Wedding,2025-05-05,2025-05,Smithshire,Manitoba,Canada,2363.51,PayPal,Google Search,Business Client,Saturday,17:00
Steven Murphy MD,davidjohnson@example.net,Stock Photo License,2025-05-10,2025-05,Higginsborough,Georgia,United States,53.59,Credit Card,Email Campaign,New Customer,Tuesday,11:00
Molly Brown,glenware@example.com,Real Estate,2025-05-08,2025-05,East Laurafurt,Quebec,Canada,198.82,Apple Pay,Instagram,New Customer,Monday,13:30
Katie Carroll,frances58@example.com,Event,2025-05-08,2025-05,Obrienmouth,Quebec,Canada,951.66,Credit Card,Instagram,New Customer,Saturday,19:00
Antonio Monroe,harrisjoshua@example.com,Wedding,2025-05-09,2025-05,East Dana,Florida,United States,2061.8,PayPal,Instagram,New Customer,Saturday,19:00
Sarah Berry,stevensmichael@example.org,Portrait,2025-05-10,2025-05,South Deanna,Alberta,Canada,258.65,PayPal,Direct Visit,Returning Customer,Tuesday,16:30
Sharon Johnson,dawnjackson@example.net,Event,2025-05-09,2025-05,Port Jessica,British Columbia,Canada,1158.26,Apple Pay,Instagram,Occasional Buyer,Sunday,15:00
John Valdez,brianmorrow@example.org,Real Estate,2025-05-07,2025-05,Elizabethland,Ontario,Canada,517.81,Apple Pay,Google Search,Business Client,Wednesday,11:00
Kevin Davis,thomasbrandon@example.org,Wedding,2025-05-10,2025-05,Gayland,Alberta,Canada,1580.69,Apple Pay,Email Campaign,Business Client,Saturday,11:00
Michael Graves,wortiz@example.net,Wedding,2025-05-09,2025-05,North Jared,Texas,United States,2276.93,Apple Pay,Direct Visit,Returning Customer,Saturday,14:00
Megan Wilson,ipowell@example.org,Wedding,2025-05-06,2025-05,North Darius,British Columbia,Canada,2308.5,Bank Transfer,Direct Visit,New Customer,Saturday,11:00
Nathan Stanley,mrandolph@example.net,Wedding,2025-05-11,2025-05,North Christinaton,Indiana,United States,2141.58,PayPal,Direct Visit,New Customer,Saturday,14:00
James Clark,guerrerostanley@example.net,Portrait,2025-05-06,2025-05,North Kelly,North Carolina,United States,308.46,Bank Transfer,Google Search,New Customer,Wednesday,18:30
Richard Thompson,mitchellkristine@example.net,Wedding,2025-05-10,2025-05,Kimberlyville,New Jersey,United States,1540.98,PayPal,Email Campaign,Business Client,Saturday,11:00
Shannon Ray,tina29@example.com,Event,2025-05-07,2025-05,Garrettberg,Ontario,Canada,374.37,Apple Pay,Google Search,Business Client,Thursday,15:00
Ryan Vang,jennifer10@example.org,Stock Photo License,2025-05-10,2025-05,Andersonshire,Nova Scotia,Canada,40.64,Bank Transfer,Facebook,New Customer,Friday,17:00
Alan Davis DVM,thomasjames@example.com,Portrait,2025-05-10,2025-05,Davidshire,Alberta,Canada,186.99,Apple Pay,Google Search,New Customer,Friday,18:30
Thomas Lewis,greencharles@example.net,Real Estate,2025-05-10,2025-05,Amberfurt,Alberta,Canada,244.49,Credit Card,Direct Visit,New Customer,Monday,11:00
Mr. Bryce Mendez,fhall@example.com,Wedding,2025-05-05,2025-05,North Donald,British Columbia,Canada,2398.82,Bank Transfer,Google Search,New Customer,Saturday,14:00
Nathan Miller,batkins@example.com,Portrait,2025-05-09,2025-05,East Carolton,Arizona,United States,282.51,PayPal,Facebook,Returning Customer,Friday,10:00
Matthew Santana,luis20@example.org,Stock Photo License,2025-05-05,2025-05,East David,Saskatchewan,Canada,43.48,Credit Card,Direct Visit,Business Client,Wednesday,11:00
Luis Velez,kfrye@example.net,Event,2025-05-07,2025-05,Antonioton,Manitoba,Canada,347.73,Bank Transfer,Google Search,Business Client,Sunday,19:00
Jacqueline Lawrence,nathan62@example.org,Real Estate,2025-05-11,2025-05,Richardsonport,Florida,United States,576.55,Credit Card,Facebook,Business Client,Friday,09:30
Robert Murray,rodriguezangela@example.org,Product,2025-05-07,2025-05,Timothyville,North Carolina,United States,719.15,Bank Transfer,Email Campaign,New Customer,Friday,10:00
Ashlee Ross,burnsrodney@example.org,Product,2025-05-11,2025-05,North Jaredchester,Saskatchewan,Canada,499.07,PayPal,Direct Visit,Returning Customer,Friday,10:00
Charles Johnson,mccannjanet@example.com,Portrait,2025-05-10,2025-05,New Connorstad,Saskatchewan,Canada,210.56,PayPal,Direct Visit,Returning Customer,Tuesday,18:30
David Murray,martinnovak@example.com,Event,2025-05-09,2025-05,East Williamchester,Arizona,United States,957.5,PayPal,Facebook,Business Client,Friday,12:00
Curtis Morales Jr.,angelcunningham@example.org,Real Estate,2025-05-06,2025-05,Taraview,Nova Scotia,Canada,315.44,Credit Card,Referral,New Customer,Wednesday,09:30
Jillian Warner,tyler31@example.net,Stock Photo License,2025-05-08,2025-05,Amandahaven,Pennsylvania,United States,44.49,Cash,Instagram,Business Client,Wednesday,15:00
Brooke Patrick,bweeks@example.com,Portrait,2025-05-07,2025-05,West Jamesborough,Tennessee,United States,285.87,Cash,Facebook,New Customer,Tuesday,10:00
Austin Allen,hollyalvarez@example.org,Wedding,2025-05-10,2025-05,Morrowland,New York,United States,1935.9,Bank Transfer,Instagram,Returning Customer,Friday,11:00
Vincent Sims,fischerlaura@example.org,Portrait,2025-05-11,2025-05,West Richardchester,Manitoba,Canada,194.61,Credit Card,Email Campaign,Returning Customer,Wednesday,13:00
David Smith,brenda88@example.org,Wedding,2025-05-05,2025-05,Chapmanmouth,Ohio,United States,2530.24,PayPal,Facebook,New Customer,Friday,14:00
Zachary Jones,bobbybishop@example.net,Portrait,2025-05-11,2025-05,Audreymouth,Illinois,United States,296.78,Credit Card,Google Search,New Customer,Monday,18:30
Jennifer Obrien,pfowler@example.org,Event,2025-05-10,2025-05,Port Brittanyfort,Wisconsin,United States,773.59,PayPal,Instagram,Returning Customer,Thursday,19:00
Robin Reyes,curtis61@example.org,Event,2025-05-07,2025-05,South Brittany,Quebec,Canada,478.19,Credit Card,Referral,Business Client,Sunday,19:00
John Adams,mariahgill@example.com,Event,2025-05-11,2025-05,South Justin,Ontario,Canada,1160.59,Cash,Direct Visit,Business Client,Sunday,15:00
Mckenzie Larson,forbessean@example.org,Real Estate,2025-05-09,2025-05,East Jillian,Ohio,United States,460.14,Credit Card,Google Search,Returning Customer,Monday,09:30
Jeffrey Travis,anthonymcdonald@example.net,Portrait,2025-05-09,2025-05,Lake Lynnview,Washington,United States,253.76,Bank Transfer,Referral,Returning Customer,Friday,10:00
Ashley Jenkins,donnahopkins@example.net,Portrait,2025-05-11,2025-05,Weissside,Ontario,Canada,332.32,Apple Pay,Email Campaign,New Customer,Friday,10:00
Rebecca Young,hlester@example.org,Portrait,2025-05-06,2025-05,Codyside,Manitoba,Canada,348.02,Credit Card,Google Search,Business Client,Monday,10:00
Laurie Roberts,ochoamelissa@example.net,Event,2025-05-06,2025-05,Estesside,Washington,United States,817.53,Apple Pay,Referral,New Customer,Saturday,12:00
Caitlyn Martinez,alejandra39@example.com,Wedding,2025-05-11,2025-05,Shannonport,Wisconsin,United States,1708.94,Apple Pay,Direct Visit,New Customer,Saturday,14:00
Amy Johnson,barnesluke@example.net,Wedding,2025-05-08,2025-05,Samueltown,Michigan,United States,1912.53,PayPal,Direct Visit,Returning Customer,Saturday,17:00
Bradley Larson,duranelizabeth@example.org,Product,2025-05-08,2025-05,Port Meganborough,Tennessee,United States,225.71,Cash,Referral,New Customer,Monday,12:00
Christopher Santiago,stevengoodwin@example.net,Real Estate,2025-05-10,2025-05,Craigshire,Arizona,United States,123.18,Credit Card,Google Search,Occasional Buyer,Monday,13:30
Kevin Perez,greenkrystal@example.net,Product,2025-05-11,2025-05,Beckton,Manitoba,Canada,233.23,Credit Card,Google Search,New Customer,Wednesday,12:00
Steven May,tonycraig@example.net,Event,2025-05-11,2025-05,Rodriguezchester,Ohio,United States,365.41,Bank Transfer,Facebook,New Customer,Friday,12:00
Richard Stevens,owhite@example.org,Real Estate,2025-05-07,2025-05,West Jennifer,Saskatchewan,Canada,354.54,Cash,Referral,Business Client,Friday,09:30
Jamie Payne,selena60@example.com,Event,2025-05-07,2025-05,Milesport,New York,United States,428.34,PayPal,Facebook,Business Client,Saturday,15:00
Adam Hoffman,cruzernest@example.com,Wedding,2025-05-09,2025-05,Huntberg,Tennessee,United States,2291.71,Apple Pay,Email Campaign,Business Client,Saturday,17:00
Joshua Smith,josephross@example.net,Wedding,2025-05-07,2025-05,Port Crystal,New York,United States,1569.18,Bank Transfer,Referral,Returning Customer,Saturday,11:00
William Foster,vickimullins@example.com,Wedding,2025-05-09,2025-05,New Blake,British Columbia,Canada,2733.39,Apple Pay,Instagram,Occasional Buyer,Sunday,11:00
Benjamin Lutz,williskatherine@example.net,Event,2025-05-07,2025-05,South Andrewland,Nova Scotia,Canada,707.8,Apple Pay,Direct Visit,Business Client,Friday,15:00
Miss Carla Hoover,jenniferrodriguez@example.org,Product,2025-05-11,2025-05,West Donna,Ontario,Canada,594.06,Apple Pay,Facebook,New Customer,Friday,14:00
William Williams,manuel81@example.com,Real Estate,2025-05-10,2025-05,Corteztown,New Jersey,United States,389.64,Apple Pay,Google Search,New Customer,Friday,09:30
Heather Blanchard,tyler41@example.net,Real Estate,2025-05-10,2025-05,Kimberlytown,New York,United States,543.67,PayPal,Instagram,New Customer,Tuesday,09:30
Melissa Hill,emorales@example.com,Wedding,2025-05-09,2025-05,South Louiston,Manitoba,Canada,2953.67,Credit Card,Direct Visit,New Customer,Saturday,11:00
Beth Green,paynestephanie@example.net,Portrait,2025-05-10,2025-05,Mosleyland,Ohio,United States,179.43,Bank Transfer,Direct Visit,Occasional Buyer,Monday,18:30
Devon Ramos,gblack@example.org,Event,2025-05-07,2025-05,Port Richardside,Indiana,United States,767.99,PayPal,Email Campaign,Business Client,Saturday,19:00
Theresa Gardner,hollyperkins@example.net,Real Estate,2025-05-11,2025-05,Cindyfurt,Saskatchewan,Canada,517.99,Credit Card,Instagram,Occasional Buyer,Monday,11:00
Erik Stafford,murphybrianna@example.com,Event,2025-05-05,2025-05,Collinshaven,Manitoba,Canada,690.73,PayPal,Referral,Returning Customer,Friday,15:00
Meghan Brown,pvang@example.net,Wedding,2025-05-10,2025-05,North Davidberg,California,United States,2325.92,Apple Pay,Referral,Business Client,Saturday,11:00
Benjamin Miller,perezcaitlin@example.net,Wedding,2025-05-11,2025-05,Smallton,Nova Scotia,Canada,2745.92,Credit Card,Facebook,Business Client,Friday,17:00
William Holland,robertsonjordan@example.com,Real Estate,2025-05-06,2025-05,Clarkmouth,Saskatchewan,Canada,299.34,Credit Card,Google Search,Business Client,Friday,11:00
Matthew Armstrong,kennethmata@example.com,Wedding,2025-05-05,2025-05,South Toddton,Alberta,Canada,2628.5,Credit Card,Google Search,New Customer,Saturday,19:00
James Grimes,areynolds@example.org,Stock Photo License,2025-05-07,2025-05,North Kelly,Wisconsin,United States,44.36,Bank Transfer,Google Search,New Customer,Monday,17:00
Robert Velazquez,rodney57@example.com,Wedding,2025-05-10,2025-05,Kristinaview,New Jersey,United States,2291.72,Credit Card,Referral,New Customer,Saturday,17:00
Rachel Parker,tami38@example.net,Wedding,2025-05-07,2025-05,Amandatown,Saskatchewan,Canada,2444.31,PayPal,Google Search,Business Client,Saturday,19:00
Jared James,melissalopez@example.com,Wedding,2025-05-05,2025-05,South Davidstad,Alberta,Canada,1919.7,PayPal,Google Search,Business Client,Saturday,19:00
Mark Munoz,jeremy00@example.net,Portrait,2025-05-09,2025-05,Jackieton,Virginia,United States,184.93,Credit Card,Direct Visit,Business Client,Thursday,13:00
Christian White,epatterson@example.net,Event,2025-05-10,2025-05,Martinburgh,Pennsylvania,United States,742.88,Apple Pay,Email Campaign,Occasional Buyer,Sunday,15:00
Lisa Price,millerjuan@example.org,Wedding,2025-05-05,2025-05,Collinsberg,Ohio,United States,2666.61,PayPal,Instagram,New Customer,Sunday,17:00
Danielle Robles,aholder@example.net,Wedding,2025-05-11,2025-05,West Reneehaven,Virginia,United States,1699.0,Cash,Google Search,New Customer,Saturday,14:00
Mrs. Kathleen Hansen,nancythompson@example.net,Product,2025-05-07,2025-05,North Thomashaven,Florida,United States,478.55,Apple Pay,Instagram,New Customer,Tuesday,14:00
Denise Taylor,ksparks@example.net,Wedding,2025-05-07,2025-05,Scotttown,Massachusetts,United States,2625.51,Cash,Direct Visit,Returning Customer,Saturday,17:00
Amy Rice,jillwilkerson@example.com,Portrait,2025-05-07,2025-05,Jonesville,British Columbia,Canada,180.32,Apple Pay,Google Search,Business Client,Monday,16:30
Janice Goodwin,murraymichael@example.net,Wedding,2025-05-05,2025-05,South Michael,New York,United States,2368.21,Cash,Facebook,New Customer,Friday,17:00
Carrie Anderson,wesleyjohns@example.com,Wedding,2025-05-10,2025-05,West Tonya,Manitoba,Canada,2177.61,Credit Card,Instagram,Occasional Buyer,Friday,19:00
Matthew Mitchell,jmorgan@example.org,Event,2025-05-09,2025-05,Brandonchester,Pennsylvania,United States,749.69,Credit Card,Referral,Business Client,Friday,12:00
Micheal West,nfleming@example.net,Event,2025-05-06,2025-05,North Donaldborough,Quebec,Canada,1044.59,Apple Pay,Direct Visit,New Customer,Friday,15:00
Dana Carter,tracyjohnson@example.net,Real Estate,2025-05-10,2025-05,South Samuelfurt,Nova Scotia,Canada,492.2,PayPal,Direct Visit,New Customer,Thursday,09:30
Heather Smith,soliscarlos@example.com,Wedding,2025-05-09,2025-05,Cohenland,New Jersey,United States,2272.95,PayPal,Direct Visit,Business Client,Sunday,19:00
Mark Johnson,markgardner@example.org,Stock Photo License,2025-05-10,2025-05,Port Bobby,Alberta,Canada,26.15,Credit Card,Referral,New Customer,Friday,17:00
David Torres,hodgemichelle@example.net,Wedding,2025-05-09,2025-05,Claudiabury,Virginia,United States,2791.36,Credit Card,Referral,Returning Customer,Sunday,14:00
Jonathan Palmer,kirbymichael@example.org,Wedding,2025-05-07,2025-05,New Cesarfurt,Florida,United States,2761.02,Cash,Email Campaign,Business Client,Saturday,17:00
Jeffrey Petersen,lorikoch@example.net,Portrait,2025-05-09,2025-05,Jonathanstad,Alberta,Canada,344.32,Apple Pay,Instagram,Business Client,Thursday,10:00
Richard Rodriguez,john91@example.org,Portrait,2025-05-06,2025-05,South Carrieborough,Manitoba,Canada,342.52,Cash,Referral,Business Client,Friday,13:00
Shelly Moss,hmcneil@example.net,Stock Photo License,2025-05-09,2025-05,Hornehaven,Manitoba,Canada,52.88,Apple Pay,Direct Visit,New Customer,Wednesday,11:00
Willie Edwards,marygarcia@example.com,Portrait,2025-05-06,2025-05,Port Hannah,Wisconsin,United States,154.04,PayPal,Email Campaign,Business Client,Monday,16:30
Brandon Daniel,lpage@example.com,Portrait,2025-05-10,2025-05,West Nicholas,Michigan,United States,329.8,Apple Pay,Facebook,Business Client,Wednesday,16:30
Leslie Martin,johnsparks@example.org,Event,2025-05-05,2025-05,East Marie,Alberta,Canada,798.19,Apple Pay,Direct Visit,New Customer,Thursday,15:00
Thomas Moore,tonyaholmes@example.net,Real Estate,2025-05-10,2025-05,Lake Donnafort,Quebec,Canada,556.46,PayPal,Direct Visit,New Customer,Thursday,09:30
Bryan Velasquez,lopezgregory@example.org,Portrait,2025-05-10,2025-05,Lake Belindaborough,British Columbia,Canada,199.0,Cash,Google Search,Occasional Buyer,Tuesday,10:00
James Williams,romerocrystal@example.net,Wedding,2025-05-11,2025-05,North Heatherfurt,Manitoba,Canada,2441.73,PayPal,Direct Visit,Returning Customer,Saturday,19:00
Bradley Phillips,patrick14@example.org,Portrait,2025-05-11,2025-05,Espinozaville,Tennessee,United States,274.31,Credit Card,Email Campaign,Returning Customer,Tuesday,16:30
David Harding,hartmanjoshua@example.net,Event,2025-05-10,2025-05,New Keith,North Carolina,United States,300.59,Credit Card,Email Campaign,Business Client,Friday,15:00
William Stewart,johnsonjames@example.org,Portrait,2025-05-08,2025-05,East Leslie,Manitoba,Canada,398.62,Credit Card,Google Search,Returning Customer,Friday,16:30
April Roth,sherry96@example.com,Wedding,2025-05-06,2025-05,Conleyfurt,British Columbia,Canada,2849.65,PayPal,Direct Visit,New Customer,Friday,17:00
William Barnett,eadams@example.org,Event,2025-05-08,2025-05,West Andrewton,Illinois,United States,476.5,Apple Pay,Email Campaign,Returning Customer,Saturday,12:00
Michelle Padilla,valeriesmith@example.com,Wedding,2025-05-11,2025-05,Hendricksport,New Jersey,United States,2087.08,Cash,Instagram,New Customer,Friday,14:00
Luke Williams,richardsonanna@example.org,Event,2025-05-07,2025-05,Craigshire,Quebec,Canada,1124.4,Bank Transfer,Referral,New Customer,Saturday,19:00
Charles Ferguson,mmoore@example.com,Event,2025-05-10,2025-05,Barnesborough,Ontario,Canada,663.29,PayPal,Direct Visit,New Customer,Friday,15:00
Kelly Reid,kennedywanda@example.net,Event,2025-05-05,2025-05,New Jimchester,Alberta,Canada,632.31,Apple Pay,Facebook,New Customer,Sunday,19:00
Jacob Garza,michaelanthony@example.net,Portrait,2025-05-10,2025-05,Harringtonland,Ohio,United States,271.94,Bank Transfer,Email Campaign,Returning Customer,Wednesday,13:00
Cynthia Johnson,andersonnicole@example.com,Product,2025-05-11,2025-05,Mosleytown,Manitoba,Canada,736.32,Cash,Instagram,New Customer,Monday,10:00
