customer_name,email,industrytype,purchasedate,month,city,region,country,price_USD,payment_method,referral_source,customer_segment,shoot_day,shoot_time
Carrie Anderson,wesleyjohns@example.com,Real Estate,2025-04-08,2025-04,West Tonya,Nova Scotia,Canada,299.34,Apple Pay,Facebook,Returning Customer,Tuesday,13:30
Matthew Mitchell,jmorgan@example.org,Wedding,2025-04-08,2025-04,Brandonchester,California,United States,1544.18,Apple Pay,Referral,Returning Customer,Saturday,14:00
Micheal West,nfleming@example.net,Product,2025-04-06,2025-04,North Donaldborough,Florida,United States,433.57,Credit Card,Email Campaign,New Customer,Monday,12:00
Dana Carter,tracyjohnson@example.net,Event,2025-04-06,2025-04,South Samuelfurt,Manitoba,Canada,1041.2,Credit Card,Direct Visit,Returning Customer,Thursday,12:00
Heather Smith,soliscarlos@example.com,Wedding,2025-04-07,2025-04,Cohenland,Massachusetts,United States,2444.79,Cash,Instagram,Business Client,Friday,17:00
Mark Johnson,markgardner@example.org,Portrait,2025-04-13,2025-04,Port Bobby,Virginia,United States,367.96,PayPal,Email Campaign,New Customer,Thursday,13:00
David Torres,hodgemichelle@example.net,Wedding,2025-04-13,2025-04,Claudiabury,Texas,United States,2242.9,Cash,Instagram,Business Client,Saturday,19:00
Jonathan Palmer,kirbymichael@example.org,Real Estate,2025-04-08,2025-04,New Cesarfurt,Ontario,Canada,305.82,Apple Pay,Google Search,Business Client,Friday,09:30
Jeffrey Petersen,lorikoch@example.net,Portrait,2025-04-13,2025-04,Jonathanstad,Maryland,United States,306.35,Apple Pay,Google Search,Business Client,Thursday,10:00
Richard Rodriguez,john91@example.org,Wedding,2025-04-10,2025-04,South Carrieborough,Ohio,United States,2095.92,Cash,Instagram,New Customer,Saturday,14:00
Shelly Moss,hmcneil@example.net,Wedding,2025-04-11,2025-04,Hornehaven,Virginia,United States,2897.08,Cash,Google Search,New Customer,Friday,14:00
Willie Edwards,marygarcia@example.com,Product,2025-04-09,2025-04,Port Hannah,Florida,United States,478.55,Apple Pay,Instagram,New Customer,Tuesday,14:00
Brandon Daniel,lpage@example.com,Wedding,2025-04-09,2025-04,West Nicholas,Massachusetts,United States,2625.51,Cash,Direct Visit,Returning Customer,Friday,17:00
Leslie Martin,johnsparks@example.org,Portrait,2025-04-09,2025-04,East Marie,British Columbia,Canada,180.32,Bank Transfer,Direct Visit,New Customer,Thursday,10:00
Thomas Moore,tonyaholmes@example.net,Stock Photo License,2025-04-11,2025-04,Lake Donnafort,British Columbia,Canada,68.23,Apple Pay,Google Search,Occasional Buyer,Monday,11:00
Bryan Velasquez,lopezgregory@example.org,Wedding,2025-04-06,2025-04,Lake Belindaborough,Nova Scotia,Canada,1913.09,Credit Card,Referral,New Customer,Saturday,14:00
James Williams,romerocrystal@example.net,Wedding,2025-04-13,2025-04,North Heatherfurt,Pennsylvania,United States,1712.66,Credit Card,Google Search,Business Client,Friday,19:00
Bradley Phillips,patrick14@example.org,Event,2025-04-08,2025-04,Espinozaville,North Carolina,United States,1090.36,Apple Pay,Referral,New Customer,Thursday,19:00
David Harding,hartmanjoshua@example.net,Portrait,2025-04-13,2025-04,New Keith,Arizona,United States,333.64,PayPal,Direct Visit,New Customer,Friday,18:30
William Stewart,johnsonjames@example.org,Wedding,2025-04-11,2025-04,East Leslie,Maryland,United States,2272.95,Cash,Email Campaign,New Customer,Saturday,17:00
April Roth,sherry96@example.com,Real Estate,2025-04-12,2025-04,Conleyfurt,Massachusetts,United States,394.31,Cash,Email Campaign,New Customer,Thursday,13:30
William Barnett,eadams@example.org,Product,2025-04-12,2025-04,West Andrewton,Virginia,United States,497.88,Credit Card,Referral,Returning Customer,Friday,10:00
Michelle Padilla,valeriesmith@example.com,Wedding,2025-04-08,2025-04,Hendricksport,Saskatchewan,Canada,2761.02,PayPal,Google Search,Occasional Buyer,Saturday,17:00
Luke Williams,richardsonanna@example.org,Event,2025-04-06,2025-04,Craigshire,Ontario,Canada,893.6,Bank Transfer,Referral,Returning Customer,Saturday,19:00
Charles Ferguson,mmoore@example.com,Event,2025-04-08,2025-04,Barnesborough,New Jersey,United States,770.55,Apple Pay,Referral,Occasional Buyer,Thursday,19:00
Kelly Reid,kennedywanda@example.net,Real Estate,2025-04-10,2025-04,New Jimchester,Nova Scotia,Canada,577.45,Apple Pay,Google Search,Occasional Buyer,Tuesday,11:00
Jacob Garza,michaelanthony@example.net,Wedding,2025-04-11,2025-04,Harringtonland,Saskatchewan,Canada,2877.88,Apple Pay,Email Campaign,Returning Customer,Friday,14:00
Cynthia Johnson,andersonnicole@example.com,Portrait,2025-04-08,2025-04,Mosleytown,Florida,United States,222.97,Bank Transfer,Facebook,New Customer,Wednesday,16:30
Sandra Lopez,turnerchristian@example.org,Portrait,2025-04-06,2025-04,Sweeneyhaven,Quebec,Canada,264.47,PayPal,Direct Visit,New Customer,Thursday,10:00
Heather Dixon,murraystephen@example.net,Portrait,2025-04-08,2025-04,Sarahland,Alberta,Canada,199.0,Credit Card,Direct Visit,New Customer,Monday,18:30
Lance Bowers,weaverlaura@example.net,Event,2025-04-13,2025-04,Lake Juliefort,Wisconsin,United States,1176.02,Apple Pay,Referral,Returning Customer,Sunday,15:00
Jennifer Taylor,gregory29@example.com,Event,2025-04-08,2025-04,West Christopher,Tennessee,United States,438.52,Credit Card,Email Campaign,Returning Customer,Saturday,19:00
Robert Keith,jennifer54@example.org,Event,2025-04-08,2025-04,Williamland,North Carolina,United States,300.59,Credit Card,Email Campaign,Business Client,Friday,15:00
Roy Williams,ichan@example.org,Portrait,2025-04-12,2025-04,Port Angelaport,Manitoba,Canada,398.62,Credit Card,Google Search,Returning Customer,Friday,16:30
Ronald Page,hurleybrandon@example.net,Wedding,2025-04-08,2025-04,East Megan,British Columbia,Canada,2849.65,Bank Transfer,Instagram,Occasional Buyer,Friday,17:00
Trevor Stevens,margaretramirez@example.com,Portrait,2025-04-09,2025-04,Robinsonmouth,Quebec,Canada,298.4,PayPal,Email Campaign,Occasional Buyer,Tuesday,16:30
Erin Griffith,adam17@example.net,Event,2025-04-10,2025-04,New Frank,Missouri,United States,965.42,Apple Pay,Google Search,New Customer,Sunday,12:00
Cynthia Taylor,ijones@example.com,Wedding,2025-04-11,2025-04,East Haley,Quebec,Canada,1619.41,Bank Transfer,Referral,New Customer,Saturday,17:00
Margaret Mullins,davisautumn@example.org,Event,2025-04-09,2025-04,South Cameronstad,Ontario,Canada,663.29,PayPal,Direct Visit,New Customer,Friday,15:00
Veronica Sandoval,jacob10@example.net,Event,2025-04-06,2025-04,Port Steven,Alberta,Canada,632.31,Apple Pay,Facebook,New Customer,Sunday,19:00
Keith Gonzalez,fordlisa@example.net,Portrait,2025-04-10,2025-04,Jeremymouth,Ohio,United States,271.94,Bank Transfer,Email Campaign,Returning Customer,Wednesday,13:00
Dawn Haynes,wileyaudrey@example.com,Product,2025-04-07,2025-04,Erintown,Quebec,Canada,736.32,Credit Card,Instagram,Returning Customer,Monday,12:00
Brenda Bradley,jgutierrez@example.net,Event,2025-04-10,2025-04,Hollybury,Quebec,Canada,823.78,Cash,Facebook,New Customer,Thursday,12:00
Kurt Ramirez,amiranda@example.net,Wedding,2025-04-11,2025-04,Port Meredith,Virginia,United States,1661.28,Apple Pay,Instagram,Business Client,Saturday,14:00
Vanessa Harris,lisa13@example.net,Portrait,2025-04-07,2025-04,New Laurahaven,Nova Scotia,Canada,361.47,Bank Transfer,Google Search,New Customer,Tuesday,18:30
Raymond Beck,lwalker@example.org,Event,2025-04-08,2025-04,North Jonathanton,Texas,United States,1157.46,Bank Transfer,Instagram,New Customer,Thursday,15:00
Rachel Chandler,wscott@example.org,Event,2025-04-07,2025-04,Staffordborough,Wisconsin,United States,1153.18,PayPal,Referral,New Customer,Sunday,19:00
Antonio Atkins,bwilliams@example.com,Portrait,2025-04-11,2025-04,Monicaberg,New Jersey,United States,208.75,Apple Pay,Referral,New Customer,Thursday,13:00
Whitney Macdonald DVM,amyponce@example.com,Stock Photo License,2025-04-12,2025-04,New Amy,British Columbia,Canada,68.2,Bank Transfer,Instagram,New Customer,Thursday,17:00
Lydia Horn,iherman@example.org,Event,2025-04-10,2025-04,South Samantha,British Columbia,Canada,759.19,Bank Transfer,Email Campaign,Business Client,Saturday,19:00
Tammy Bush,nward@example.com,Wedding,2025-04-10,2025-04,Matthewmouth,Arizona,United States,2253.05,Bank Transfer,Google Search,New Customer,Sunday,11:00
Justin Daniel,wheeleramber@example.com,Product,2025-04-06,2025-04,Christopherfurt,Saskatchewan,Canada,729.49,PayPal,Direct Visit,Returning Customer,Tuesday,12:00
Emily Johnson,prestoncory@example.org,Wedding,2025-04-08,2025-04,Danielfort,Nova Scotia,Canada,2937.69,Bank Transfer,Google Search,New Customer,Saturday,11:00
William Smith,linda76@example.org,Portrait,2025-04-09,2025-04,South Kimberlyfurt,Michigan,United States,270.13,Bank Transfer,Facebook,Business Client,Thursday,13:00
Marc Calhoun,lisa41@example.net,Portrait,2025-04-13,2025-04,East Cynthia,Arizona,United States,245.77,Cash,Email Campaign,Business Client,Tuesday,18:30
Catherine Santana,monica00@example.org,Event,2025-04-12,2025-04,North Patricia,Illinois,United States,563.4,Bank Transfer,Direct Visit,Occasional Buyer,Friday,19:00
Brian Lewis,rebeccareed@example.net,Event,2025-04-10,2025-04,Maloneton,Pennsylvania,United States,1127.32,Apple Pay,Google Search,Business Client,Friday,12:00
Douglas Blanchard,cgarcia@example.net,Wedding,2025-04-09,2025-04,Scottmouth,Manitoba,Canada,1594.37,Credit Card,Google Search,New Customer,Saturday,11:00
Amber Gomez,dawn31@example.org,Wedding,2025-04-09,2025-04,Port David,Ohio,United States,1634.78,Apple Pay,Referral,New Customer,Saturday,19:00
Patricia Smith,smithmichael@example.org,Portrait,2025-04-12,2025-04,South Keithborough,Quebec,Canada,341.73,PayPal,Facebook,New Customer,Friday,10:00
Valerie Mitchell,danielscourtney@example.org,Portrait,2025-04-11,2025-04,South Brandon,Quebec,Canada,336.71,Cash,Instagram,Business Client,Friday,16:30
Stephanie Moyer,michael35@example.net,Product,2025-04-07,2025-04,Lake Matthew,Alberta,Canada,395.26,Apple Pay,Instagram,Business Client,Friday,14:00
Andrew Russell,khudson@example.org,Portrait,2025-04-08,2025-04,Dwaynestad,Quebec,Canada,287.34,Credit Card,Referral,Returning Customer,Thursday,10:00
Joshua Love,xbaker@example.net,Wedding,2025-04-09,2025-04,South Ashleyside,New Jersey,United States,2680.82,PayPal,Instagram,New Customer,Sunday,14:00
Beth Preston,eileenhudson@example.com,Stock Photo License,2025-04-09,2025-04,South Vincent,Arizona,United States,70.48,Bank Transfer,Email Campaign,Business Client,Thursday,11:00
Alicia Long,kbennett@example.com,Wedding,2025-04-08,2025-04,Biancastad,Saskatchewan,Canada,1954.8,Bank Transfer,Email Campaign,Occasional Buyer,Saturday,14:00
Sandra Jones,triciaedwards@example.org,Real Estate,2025-04-09,2025-04,Alanburgh,British Columbia,Canada,527.85,Cash,Google Search,New Customer,Wednesday,13:30
David Perkins,dorisarmstrong@example.org,Event,2025-04-13,2025-04,Whiteville,British Columbia,Canada,963.4,PayPal,Google Search,Returning Customer,Friday,12:00
Brandon Smith,duncandawn@example.com,Wedding,2025-04-13,2025-04,Port Jeffrey,Massachusetts,United States,1880.84,Apple Pay,Direct Visit,New Customer,Saturday,11:00
Jennifer King,hernandezrebecca@example.org,Wedding,2025-04-07,2025-04,West Johnside,Wisconsin,United States,1761.5,Cash,Direct Visit,Occasional Buyer,Saturday,17:00
Lisa Smith,susan75@example.net,Event,2025-04-11,2025-04,Longbury,Illinois,United States,492.81,PayPal,Google Search,Business Client,Friday,19:00
Anita Watkins,zcollins@example.org,Real Estate,2025-04-11,2025-04,Morrisshire,Missouri,United States,149.28,PayPal,Instagram,New Customer,Thursday,13:30
Sonya Salinas,stephengomez@example.org,Wedding,2025-04-13,2025-04,Port John,British Columbia,Canada,2641.5,PayPal,Email Campaign,Business Client,Saturday,19:00
Melissa Martinez,zwilson@example.com,Event,2025-04-11,2025-04,West Stevenmouth,Ontario,Canada,634.97,Credit Card,Instagram,New Customer,Friday,12:00
Catherine Reynolds,coreypope@example.net,Stock Photo License,2025-04-12,2025-04,East Jennifer,Ontario,Canada,36.81,Cash,Google Search,New Customer,Monday,17:00
Rachel Boyd,rsharp@example.com,Product,2025-04-07,2025-04,North Michael,Maryland,United States,772.46,Bank Transfer,Email Campaign,New Customer,Monday,10:00
Christine Watson,crossnicole@example.net,Portrait,2025-04-09,2025-04,South Danielville,Maryland,United States,269.49,Cash,Referral,New Customer,Monday,13:00
Michael James,fletcherkaren@example.com,Event,2025-04-07,2025-04,Vaughnfort,Illinois,United States,749.88,PayPal,Google Search,New Customer,Friday,15:00
Lindsey Robinson,jfranklin@example.net,Wedding,2025-04-13,2025-04,South Amanda,New York,United States,2530.18,Apple Pay,Email Campaign,Returning Customer,Saturday,14:00
Tyrone Collins,sandovalwendy@example.org,Wedding,2025-04-07,2025-04,Nolanhaven,New York,United States,2073.87,Apple Pay,Email Campaign,New Customer,Saturday,14:00
Anthony Arnold,amanda32@example.net,Wedding,2025-04-13,2025-04,Lake Karen,Texas,United States,2014.41,Bank Transfer,Direct Visit,New Customer,Sunday,14:00
John Ramirez,jessicamiddleton@example.net,Portrait,2025-04-06,2025-04,North Johnathan,Nova Scotia,Canada,202.1,Apple Pay,Google Search,New Customer,Tuesday,18:30
Michelle Haynes,jillnavarro@example.org,Real Estate,2025-04-07,2025-04,North Robertstad,Saskatchewan,Canada,188.07,Apple Pay,Instagram,Occasional Buyer,Wednesday,09:30
Miguel Hernandez,davidgonzales@example.com,Product,2025-04-11,2025-04,Lake Jaredton,Alberta,Canada,545.86,PayPal,Google Search,Business Client,Tuesday,10:00
Mitchell Williams,wesleybutler@example.org,Event,2025-04-11,2025-04,Lake Nancy,Nova Scotia,Canada,930.56,Credit Card,Email Campaign,Business Client,Saturday,19:00
William Brown,sarahgonzales@example.com,Wedding,2025-04-11,2025-04,Kingborough,New York,United States,2896.05,PayPal,Referral,New Customer,Saturday,19:00
Joshua Anderson,suttondenise@example.net,Wedding,2025-04-11,2025-04,Raymondshire,British Columbia,Canada,2135.79,PayPal,Instagram,Business Client,Saturday,17:00
James Franklin,brandisosa@example.org,Wedding,2025-04-08,2025-04,South Felicialand,Arizona,United States,1612.42,Credit Card,Facebook,Returning Customer,Saturday,19:00
Natalie Nicholson,harveyphilip@example.org,Portrait,2025-04-10,2025-04,Port Anthonybury,Massachusetts,United States,289.38,Credit Card,Referral,New Customer,Monday,13:00
Adrian Brown,xgrant@example.com,Event,2025-04-08,2025-04,Port Mistyville,New Jersey,United States,671.11,Bank Transfer,Facebook,Occasional Buyer,Friday,15:00
Michael Spears,hudsonlinda@example.com,Wedding,2025-04-06,2025-04,Stevenston,Georgia,United States,2817.88,Credit Card,Google Search,New Customer,Saturday,17:00
Phillip Scott,alexanderryan@example.org,Portrait,2025-04-13,2025-04,Bruceshire,Alberta,Canada,376.27,Bank Transfer,Direct Visit,New Customer,Friday,18:30
Latoya Cooper,deborah62@example.com,Portrait,2025-04-11,2025-04,Cassandraborough,Nova Scotia,Canada,319.27,PayPal,Instagram,New Customer,Wednesday,16:30
Jeffrey Flowers,phillipsdylan@example.org,Real Estate,2025-04-10,2025-04,East Meghan,New York,United States,168.43,Credit Card,Direct Visit,New Customer,Thursday,11:00
Kristen Flores,craigrobertson@example.net,Wedding,2025-04-07,2025-04,Wademouth,Manitoba,Canada,2675.4,PayPal,Google Search,New Customer,Saturday,11:00
Tara Hernandez,jennifersolomon@example.net,Wedding,2025-04-13,2025-04,New Jessicaville,Indiana,United States,2914.81,Credit Card,Email Campaign,Returning Customer,Saturday,11:00
Curtis Morgan,paigecortez@example.com,Portrait,2025-04-06,2025-04,Lake Carolynfurt,Massachusetts,United States,187.03,Credit Card,Instagram,Returning Customer,Monday,16:30
Mary Diaz,jeffreygreen@example.org,Portrait,2025-04-06,2025-04,Dicksonburgh,Ontario,Canada,175.42,Credit Card,Facebook,New Customer,Thursday,13:00
Ruben Charles,xsullivan@example.net,Portrait,2025-04-10,2025-04,Port Hannahland,New York,United States,218.89,PayPal,Google Search,New Customer,Tuesday,18:30
Jeanette Norris,victor76@example.net,Portrait,2025-04-11,2025-04,Mitchellmouth,Manitoba,Canada,237.23,Bank Transfer,Referral,New Customer,Thursday,18:30
Heather Allen,anne46@example.com,Wedding,2025-04-09,2025-04,Jennifermouth,Quebec,Canada,1508.2,Cash,Facebook,Business Client,Sunday,14:00
Taylor Martinez,matthewwood@example.net,Product,2025-04-08,2025-04,Riversland,Indiana,United States,462.09,PayPal,Instagram,Returning Customer,Monday,12:00
Robin Lopez,ucarlson@example.com,Portrait,2025-04-10,2025-04,New Martinport,Ontario,Canada,158.02,Bank Transfer,Facebook,Returning Customer,Thursday,18:30
Scott Allen,rberg@example.org,Wedding,2025-04-07,2025-04,Sandersmouth,Ontario,Canada,1601.72,Bank Transfer,Google Search,New Customer,Saturday,19:00
Barbara White,fitzpatrickjustin@example.net,Event,2025-04-07,2025-04,West Kimberly,New Jersey,United States,827.01,PayPal,Email Campaign,Occasional Buyer,Saturday,19:00
Ricky Moore,tvelasquez@example.com,Wedding,2025-04-06,2025-04,Debrashire,Saskatchewan,Canada,2676.69,Apple Pay,Referral,Occasional Buyer,Saturday,11:00
Jason Barrett,rperez@example.org,Portrait,2025-04-13,2025-04,Jasonton,Massachusetts,United States,301.53,Apple Pay,Referral,Returning Customer,Tuesday,10:00
Joseph Kelly Jr.,millerjessica@example.com,Real Estate,2025-04-10,2025-04,New Debbieville,Ontario,Canada,291.11,PayPal,Instagram,New Customer,Monday,11:00
Robert Barrett,ryanbullock@example.com,Stock Photo License,2025-04-10,2025-04,New Juanburgh,New Jersey,United States,49.25,Cash,Instagram,New Customer,Tuesday,11:00
Jonathan Day,mollypeck@example.net,Event,2025-04-10,2025-04,Josephfort,Nova Scotia,Canada,763.85,Credit Card,Google Search,Business Client,Thursday,19:00
Samantha Walker,iford@example.net,Product,2025-04-12,2025-04,Lake Allisonmouth,Massachusetts,United States,299.09,Credit Card,Direct Visit,New Customer,Tuesday,10:00
Cory Smith,rhonda05@example.org,Product,2025-04-07,2025-04,Rossmouth,Pennsylvania,United States,706.55,Credit Card,Email Campaign,Business Client,Monday,12:00
Timothy Nguyen,johnsonsamantha@example.com,Event,2025-04-07,2025-04,Randolphland,Quebec,Canada,385.57,Credit Card,Google Search,Occasional Buyer,Friday,15:00
Francisco Bates,davidjohnson@example.com,Stock Photo License,2025-04-10,2025-04,Lake David,Missouri,United States,61.55,Cash,Facebook,New Customer,Friday,11:00
Thomas Hines,snyderfrank@example.org,Wedding,2025-04-13,2025-04,New Heather,Maryland,United States,2636.75,Cash,Direct Visit,New Customer,Sunday,17:00
Heather Moore,uthompson@example.org,Product,2025-04-06,2025-04,North James,Arizona,United States,523.46,Cash,Facebook,New Customer,Monday,12:00
