Customer Name,Email,Photo Type,Purchase Date,Month,Price USD,Country,Payment Method,Referral Source,Customer Segment
Samantha Henry,brittney98@example.org,Wedding,2025-01-21,2025-01,2225.58,United States,PayPal,Direct Visit,New Customer
Austin Obrien,eric81@example.com,Event,2025-02-06,2025-02,695.22,United States,Cash,Instagram,Returning Customer
Amanda Phelps,heatherpatrick@example.com,Wedding,2024-11-15,2024-11,2727.83,United States,PayPal,Direct Visit,Business Client
Matthew Briggs,proman@example.com,Portrait,2025-03-22,2025-03,269.04,Canada,Bank Transfer,Email Campaign,New Customer
Joel Warner,millerbriana@example.org,Event,2024-12-07,2024-12,630.61,Canada,Cash,Referral,Returning Customer
Mrs. Miranda Campbell MD,beth76@example.com,Wedding,2024-06-01,2024-06,2125.34,Canada,PayPal,Google Search,New Customer
Terri Arnold,sharon37@example.net,Wedding,2024-05-22,2024-05,2084.14,Canada,Credit Card,Email Campaign,Returning Customer
Corey Jones,randalllinda@example.com,Event,2024-04-20,2024-04,700.03,Canada,PayPal,Referral,Business Client
Mr. James Fletcher MD,lisamcgee@example.net,Portrait,2024-06-15,2024-06,152.28,United States,Bank Transfer,Direct Visit,Business Client
Thomas Knight,adrianlogan@example.com,Portrait,2024-09-09,2024-09,237.21,Canada,Apple Pay,Google Search,New Customer
Dr. Charles Henson,williamsimpson@example.com,Wedding,2024-09-07,2024-09,2483.9,Canada,Cash,Email Campaign,Business Client
Jennifer Townsend,jennifer95@example.com,Wedding,2025-03-06,2025-03,2677.44,Canada,Cash,Google Search,Occasional Buyer
Dr. Jonathan Clark,erin84@example.net,Event,2024-04-09,2024-04,638.87,Canada,Apple Pay,Email Campaign,New Customer
Leslie House,ryandodson@example.org,Event,2024-08-28,2024-08,756.28,Canada,PayPal,Email Campaign,New Customer
Kimberly Ryan,vwilliams@example.org,Stock Photo License,2024-09-21,2024-09,42.4,Canada,Credit Card,Google Search,New Customer
Rebecca Wells,mhickman@example.net,Event,2024-09-04,2024-09,508.53,United States,Cash,Email Campaign,New Customer
Kevin Cole,patricia03@example.net,Real Estate,2024-07-01,2024-07,590.66,United States,Credit Card,Instagram,Business Client
Derek Schmidt,walkerlorraine@example.org,Portrait,2025-03-05,2025-03,393.33,United States,Credit Card,Direct Visit,New Customer
Tyler Lang,amanda86@example.org,Wedding,2024-08-31,2024-08,2624.9,Canada,Bank Transfer,Direct Visit,Returning Customer
Rebecca Bowman,kayla07@example.net,Wedding,2024-10-08,2024-10,1761.1,United States,Cash,Referral,New Customer
Donna Wilson,saraprice@example.net,Event,2024-06-25,2024-06,800.82,United States,Bank Transfer,Referral,New Customer
Christina Cohen,murphyjohn@example.com,Wedding,2024-08-06,2024-08,1801.79,United States,Cash,Direct Visit,Business Client
Paul Scott,emily62@example.com,Wedding,2024-04-15,2024-04,2373.16,United States,PayPal,Google Search,Business Client
Brent Huynh,whitney81@example.org,Product,2024-06-21,2024-06,415.74,Canada,Apple Pay,Direct Visit,Business Client
Sarah Smith,camerontownsend@example.com,Portrait,2025-04-02,2025-04,320.59,Canada,PayPal,Instagram,Returning Customer
Jerry Martinez,edixon@example.net,Portrait,2025-03-27,2025-03,238.03,United States,Credit Card,Referral,New Customer
Heather Davis,paullopez@example.com,Portrait,2024-11-18,2024-11,167.72,United States,PayPal,Direct Visit,New Customer
Lisa Montes,gayfrancis@example.com,Wedding,2024-12-29,2024-12,1845.86,Canada,Credit Card,Instagram,Business Client
Kimberly Mendoza,anthony66@example.org,Wedding,2024-06-05,2024-06,2742.22,Canada,Bank Transfer,Google Search,Business Client
Jennifer Jackson,vayala@example.net,Wedding,2025-01-28,2025-01,1932.1,United States,Apple Pay,Direct Visit,Returning Customer
Cristina Sandoval DVM,dgrant@example.com,Portrait,2024-05-02,2024-05,164.16,United States,Apple Pay,Referral,Occasional Buyer
Steven Johnson,adamkelly@example.net,Stock Photo License,2024-08-03,2024-08,57.66,United States,Bank Transfer,Referral,New Customer
Jennifer Monroe,michelle12@example.org,Portrait,2025-03-15,2025-03,341.18,United States,PayPal,Direct Visit,Business Client
Audrey Taylor,jspencer@example.net,Portrait,2024-11-11,2024-11,339.34,United States,PayPal,Referral,New Customer
Robert Hartman,john86@example.com,Product,2025-01-11,2025-01,742.59,United States,Bank Transfer,Google Search,Occasional Buyer
Todd Ortega,heathercabrera@example.org,Event,2024-04-22,2024-04,851.19,United States,Apple Pay,Referral,Occasional Buyer
Vicki Hester,charles44@example.com,Wedding,2024-07-19,2024-07,1562.61,United States,Cash,Direct Visit,New Customer
Mrs. Michelle Kane,coxcody@example.com,Portrait,2024-04-16,2024-04,269.4,United States,Credit Card,Google Search,New Customer
Caleb Ray,halljoshua@example.net,Real Estate,2025-01-14,2025-01,198.09,Canada,Credit Card,Direct Visit,New Customer
Angela Marquez,rebecca41@example.com,Portrait,2025-01-09,2025-01,244.31,United States,Cash,Email Campaign,New Customer
Thomas Fisher,joseph02@example.org,Wedding,2025-01-08,2025-01,2156.93,Canada,Bank Transfer,Instagram,New Customer
April Vance,harrisonmichael@example.net,Product,2024-05-12,2024-05,342.9,United States,Apple Pay,Google Search,New Customer
Todd Jacobson,christopherjackson@example.net,Event,2024-05-17,2024-05,1099.5,United States,Credit Card,Email Campaign,New Customer
Ashley Burnett,trobinson@example.org,Wedding,2025-03-10,2025-03,1584.98,Canada,PayPal,Facebook,New Customer
Sharon Hicks,hsmith@example.com,Portrait,2024-06-08,2024-06,313.8,United States,Bank Transfer,Instagram,Returning Customer
Sarah Vasquez,brianclark@example.net,Portrait,2024-11-05,2024-11,180.59,United States,Credit Card,Facebook,Occasional Buyer
Eileen Taylor,sbartlett@example.com,Wedding,2024-08-28,2024-08,2557.88,Canada,PayPal,Referral,Business Client
Belinda Fisher,hsmith@example.com,Product,2024-07-08,2024-07,668.13,Canada,PayPal,Direct Visit,Business Client
Melissa Ray,coffeyjohn@example.net,Portrait,2024-11-10,2024-11,285.35,United States,Credit Card,Facebook,Occasional Buyer
Dr. Monique Sutton MD,joshuarodriguez@example.org,Event,2024-04-22,2024-04,859.68,Canada,Credit Card,Instagram,Occasional Buyer
Sandra Smith,petersonsergio@example.org,Real Estate,2024-12-02,2024-12,360.5,Canada,Apple Pay,Instagram,New Customer
Sheila Nguyen,hgray@example.net,Event,2024-12-29,2024-12,1009.15,United States,PayPal,Email Campaign,New Customer
Shannon Thomas,qgomez@example.net,Real Estate,2024-07-17,2024-07,576.52,United States,Cash,Google Search,New Customer
Donald Williams Jr.,ymoore@example.org,Event,2024-07-05,2024-07,570.37,United States,Credit Card,Facebook,Business Client
Christina Rodriguez,donald42@example.com,Portrait,2025-01-06,2025-01,154.71,Canada,Cash,Referral,New Customer
Phillip Brown,pbailey@example.org,Wedding,2025-01-14,2025-01,1776.64,Canada,Apple Pay,Google Search,Returning Customer
Desiree Woods,enelson@example.org,Wedding,2024-09-19,2024-09,2644.49,United States,Apple Pay,Facebook,Occasional Buyer
Richard Brewer,jrobinson@example.net,Product,2024-09-15,2024-09,686.15,United States,Credit Card,Facebook,Business Client
Derek Wood,hannah48@example.com,Event,2024-11-28,2024-11,1079.17,United States,Credit Card,Direct Visit,New Customer
Keith Dyer,rachelking@example.org,Event,2025-01-06,2025-01,910.17,Canada,Cash,Direct Visit,Business Client
Kristi Austin,courtneymadden@example.org,Real Estate,2025-01-10,2025-01,230.05,Canada,Cash,Email Campaign,Occasional Buyer
Randy Carrillo,abradley@example.com,Wedding,2024-06-01,2024-06,2861.57,Canada,Bank Transfer,Google Search,Occasional Buyer
Eric Duran,heather49@example.org,Real Estate,2024-06-17,2024-06,247.91,Canada,Credit Card,Direct Visit,New Customer
Toni Cunningham,cody79@example.org,Wedding,2024-11-24,2024-11,1875.77,United States,Credit Card,Facebook,Returning Customer
Scott Kelly,amandasnyder@example.com,Portrait,2025-02-27,2025-02,216.13,United States,Cash,Referral,New Customer
Billy Cunningham,jessedelacruz@example.org,Wedding,2025-03-24,2025-03,1555.51,Canada,Cash,Email Campaign,Business Client
Nancy Garcia,ohiggins@example.net,Wedding,2024-09-25,2024-09,1587.88,United States,Bank Transfer,Direct Visit,Returning Customer
Andrew Smith,rmartinez@example.net,Stock Photo License,2024-06-25,2024-06,47.02,Canada,Bank Transfer,Facebook,Business Client
Daniel Peterson,cheryldavis@example.com,Wedding,2024-11-09,2024-11,2445.51,United States,Apple Pay,Email Campaign,New Customer
Lori Hodges,alvarezjoshua@example.org,Wedding,2025-01-22,2025-01,1557.75,Canada,Apple Pay,Facebook,New Customer
Abigail Wilkinson,lauraclay@example.org,Event,2024-12-04,2024-12,354.73,Canada,Bank Transfer,Google Search,Returning Customer
Tammy Ramirez,whorton@example.com,Product,2024-05-10,2024-05,412.0,United States,Apple Pay,Instagram,New Customer
Patrick Hooper,contrerasjames@example.org,Wedding,2024-10-28,2024-10,2165.72,United States,PayPal,Instagram,New Customer
Christopher Wilcox,davidmurray@example.net,Portrait,2024-07-02,2024-07,355.67,Canada,Credit Card,Email Campaign,New Customer
Amanda Swanson,michaelsherman@example.com,Wedding,2024-09-19,2024-09,1537.04,Canada,Bank Transfer,Referral,Business Client
Michael Bass,thomassmith@example.com,Portrait,2025-02-07,2025-02,385.62,Canada,Apple Pay,Google Search,New Customer
Ryan Fisher,duranjason@example.org,Wedding,2024-04-20,2024-04,2895.46,United States,Credit Card,Direct Visit,New Customer
Michael Martin,olivia29@example.net,Portrait,2024-09-06,2024-09,328.94,Canada,PayPal,Referral,Business Client
Jerry Jackson,qramirez@example.net,Wedding,2024-12-05,2024-12,2589.39,Canada,Credit Card,Google Search,Occasional Buyer
Patricia Smith,xphillips@example.net,Stock Photo License,2024-06-25,2024-06,53.27,Canada,Apple Pay,Email Campaign,New Customer
Kevin Hogan,rachelhall@example.net,Product,2024-09-25,2024-09,678.92,Canada,Apple Pay,Direct Visit,New Customer
Kristin Foster,brianwhite@example.org,Wedding,2024-10-20,2024-10,2754.01,Canada,PayPal,Facebook,New Customer
Anthony Garrison,allenandrea@example.com,Real Estate,2025-01-25,2025-01,280.98,Canada,Bank Transfer,Email Campaign,Occasional Buyer
Dean Dunn,bradleyhenry@example.org,Event,2024-10-17,2024-10,700.51,Canada,Bank Transfer,Google Search,New Customer
Melissa Davis,colleenjones@example.net,Portrait,2024-05-29,2024-05,378.66,Canada,Apple Pay,Instagram,New Customer
Philip Murray,victoria50@example.org,Portrait,2024-11-25,2024-11,292.34,United States,Apple Pay,Instagram,Business Client
Patricia Vazquez,millerfrederick@example.net,Portrait,2025-01-13,2025-01,296.19,United States,Apple Pay,Facebook,Business Client
Angela Lee,gonzalespatricia@example.net,Portrait,2025-01-28,2025-01,179.49,Canada,Cash,Direct Visit,Occasional Buyer
Nicole Jacobs,vanessaedwards@example.net,Event,2024-08-21,2024-08,869.37,United States,PayPal,Referral,New Customer
Maria Goodwin,erik82@example.net,Wedding,2024-05-20,2024-05,1895.06,Canada,Credit Card,Instagram,Business Client
Donna Boyd,hernandezmadison@example.com,Real Estate,2024-12-08,2024-12,111.97,United States,Credit Card,Instagram,Returning Customer
Emily Harrison,cmcdonald@example.net,Portrait,2024-10-08,2024-10,247.03,Canada,Bank Transfer,Instagram,New Customer
Stacey Gray,christopher84@example.net,Event,2024-04-25,2024-04,940.79,United States,Bank Transfer,Facebook,Returning Customer
Bryce Gutierrez,william55@example.net,Event,2024-06-01,2024-06,1194.72,United States,Credit Card,Email Campaign,Occasional Buyer
Christopher Ray,tranbenjamin@example.com,Product,2024-04-25,2024-04,746.4,Canada,Cash,Facebook,Business Client
Jason Chase,ymontgomery@example.org,Event,2024-04-27,2024-04,960.1,United States,PayPal,Google Search,Returning Customer
Tiffany Chase,davidbrown@example.org,Portrait,2025-01-15,2025-01,312.35,Canada,Bank Transfer,Referral,New Customer
Dawn Rice,greenjessica@example.net,Event,2025-03-13,2025-03,551.37,United States,PayPal,Facebook,New Customer
Kathleen Galvan,nicholasgallagher@example.net,Wedding,2024-06-11,2024-06,2276.52,Canada,Bank Transfer,Facebook,New Customer
David Nunez,heathermontgomery@example.com,Real Estate,2024-12-01,2024-12,576.76,United States,PayPal,Referral,Returning Customer
Maria Estrada,rickey20@example.org,Event,2024-12-29,2024-12,853.93,United States,Bank Transfer,Facebook,New Customer
Bianca Bowen,tlewis@example.com,Wedding,2025-02-23,2025-02,2229.95,United States,PayPal,Facebook,Occasional Buyer
Samantha Carter,wmoore@example.com,Wedding,2024-05-08,2024-05,2409.26,United States,PayPal,Email Campaign,New Customer
Amanda Powell,jenniferwood@example.net,Wedding,2025-01-10,2025-01,2328.25,United States,Credit Card,Direct Visit,Occasional Buyer
Tyler Pruitt,barnettterry@example.com,Stock Photo License,2024-12-14,2024-12,51.99,United States,Credit Card,Referral,Business Client
Dylan Johnston,ingramjessica@example.com,Wedding,2024-09-05,2024-09,1804.71,Canada,Cash,Direct Visit,New Customer
Kelly Greer,martin27@example.net,Portrait,2024-07-05,2024-07,379.5,United States,Cash,Referral,New Customer
Michael Johnson,kaiserkelly@example.org,Wedding,2025-02-06,2025-02,1705.23,Canada,Credit Card,Facebook,Business Client
Phillip Kelly,brenda16@example.net,Event,2025-03-09,2025-03,500.2,United States,Bank Transfer,Instagram,Returning Customer
Brian Davis,ufox@example.org,Wedding,2024-06-28,2024-06,2445.94,United States,Bank Transfer,Google Search,New Customer
Christina Watkins,travistaylor@example.net,Product,2024-10-24,2024-10,676.52,Canada,PayPal,Direct Visit,Returning Customer
Stephen Bond,hubersamantha@example.net,Product,2024-08-04,2024-08,221.38,United States,PayPal,Instagram,Returning Customer
Vernon Esparza Jr.,umaxwell@example.net,Product,2025-01-11,2025-01,332.13,United States,Bank Transfer,Referral,New Customer
Cody Hoover,willismatthew@example.com,Real Estate,2025-02-28,2025-02,466.78,Canada,PayPal,Instagram,Returning Customer
Kyle Glass,haleycook@example.net,Wedding,2024-05-18,2024-05,2274.46,United States,Credit Card,Referral,New Customer
Drew Werner,hornerebecca@example.org,Event,2024-12-21,2024-12,487.69,United States,Credit Card,Referral,Returning Customer
Jenna Lynch,dennis01@example.com,Event,2025-02-24,2025-02,867.92,United States,Bank Transfer,Referral,Returning Customer
Shelby Fowler,daniel43@example.org,Stock Photo License,2024-11-14,2024-11,68.89,United States,Bank Transfer,Email Campaign,New Customer
Ryan Willis,ulee@example.org,Real Estate,2024-08-31,2024-08,296.11,Canada,Apple Pay,Referral,New Customer
Katie Jones,vhill@example.com,Wedding,2025-03-18,2025-03,2944.38,Canada,Cash,Referral,New Customer
Andrew Reese,david86@example.net,Event,2024-05-06,2024-05,404.24,Canada,Bank Transfer,Email Campaign,New Customer
Alex Conner,travisfoster@example.com,Event,2024-04-23,2024-04,934.34,Canada,Cash,Direct Visit,New Customer
Kelly Davis,ronaldbradford@example.org,Wedding,2025-03-27,2025-03,1936.4,United States,Cash,Google Search,Returning Customer
Amy Dyer,peter91@example.org,Portrait,2025-03-19,2025-03,318.75,Canada,Cash,Referral,New Customer
Angel Bentley,corythompson@example.org,Wedding,2024-08-27,2024-08,1581.95,Canada,PayPal,Facebook,Returning Customer
Anthony Jordan,ryanrodriguez@example.net,Wedding,2024-07-09,2024-07,2171.45,United States,Apple Pay,Instagram,Returning Customer
Justin Barrera,traceyguerra@example.com,Real Estate,2025-02-12,2025-02,155.16,Canada,PayPal,Direct Visit,Returning Customer
David Kemp,leontracie@example.org,Stock Photo License,2025-01-07,2025-01,26.06,Canada,Credit Card,Email Campaign,New Customer
Scott Durham,ricklewis@example.net,Portrait,2024-08-11,2024-08,341.5,United States,Credit Card,Direct Visit,New Customer
Amy Estrada,bvazquez@example.net,Portrait,2024-08-22,2024-08,396.3,Canada,PayPal,Facebook,Business Client
Wendy Carpenter,prattjustin@example.org,Product,2025-02-02,2025-02,398.9,United States,Apple Pay,Email Campaign,New Customer
Jody Scott,richardharper@example.net,Wedding,2025-03-16,2025-03,2768.22,United States,Apple Pay,Referral,Business Client
Pamela Armstrong,qkane@example.com,Wedding,2024-11-22,2024-11,1924.63,United States,PayPal,Email Campaign,Business Client
Olivia Reese,hdavis@example.com,Wedding,2025-02-05,2025-02,1908.69,United States,Cash,Email Campaign,New Customer
Lauren Walsh,dylancunningham@example.com,Real Estate,2024-05-31,2024-05,538.31,United States,Credit Card,Google Search,Returning Customer
Emily Montgomery,stephaniezamora@example.org,Event,2024-04-15,2024-04,959.37,United States,Credit Card,Email Campaign,Business Client
Sabrina Phillips,kimberlyjordan@example.net,Event,2024-06-14,2024-06,436.66,Canada,PayPal,Direct Visit,Business Client
Jennifer Lyons,omoore@example.org,Real Estate,2024-10-29,2024-10,312.58,United States,Bank Transfer,Facebook,New Customer
Steven May,karacollins@example.net,Wedding,2024-09-22,2024-09,2953.89,Canada,Cash,Facebook,New Customer
Erika Bates,debra82@example.net,Wedding,2024-06-30,2024-06,2109.5,Canada,Cash,Facebook,Occasional Buyer
Sara Pollard,merrittsusan@example.net,Portrait,2025-03-02,2025-03,211.15,United States,Cash,Email Campaign,New Customer
Michael Bishop,anthony26@example.net,Portrait,2024-05-21,2024-05,286.65,United States,Cash,Instagram,Returning Customer
Bridget Guerrero,bowerspatrick@example.com,Wedding,2025-01-12,2025-01,2656.81,Canada,Bank Transfer,Referral,Returning Customer
Tammy Robinson,gstokes@example.net,Event,2024-08-12,2024-08,599.19,United States,Credit Card,Direct Visit,New Customer
Pamela Aguirre,ashley14@example.org,Product,2025-02-06,2025-02,493.89,United States,Credit Card,Instagram,New Customer
