Customer Name,Email,Photo Type,Purchase Date,Month,Price USD,Country,Payment Method,Referral Source,Customer Segment
Thomas Rodriguez,nicolejones@example.net,Wedding,2025-04-11,2025-04,2728.75,United States,Bank Transfer,Facebook,New Customer
Christian Hernandez,audrey81@example.com,Portrait,2025-04-07,2025-04,224.42,United States,Bank Transfer,Email Campaign,New Customer
Kenneth Farmer,angela40@example.org,Event,2025-04-08,2025-04,523.76,United States,PayPal,Email Campaign,New Customer
Andrea Hartman,susan57@example.net,Portrait,2025-04-10,2025-04,373.18,Canada,Apple Pay,Instagram,Occasional Buyer
Cathy Mcdonald,mcox@example.net,Product,2025-04-13,2025-04,759.36,Canada,Credit Card,Google Search,New Customer
Deanna Munoz,taylordawn@example.com,Wedding,2025-04-12,2025-04,2414.03,United States,Cash,Direct Visit,Occasional Buyer
John Williams,durhamwilliam@example.org,Wedding,2025-04-12,2025-04,2891.16,Canada,Cash,Google Search,New Customer
Whitney Moyer,kristy74@example.net,Event,2025-04-12,2025-04,949.43,United States,Cash,Google Search,Business Client
Austin Jones,mccannkimberly@example.net,Event,2025-04-12,2025-04,1195.43,United States,Credit Card,Facebook,Returning Customer
Jose York,mbishop@example.org,Wedding,2025-04-09,2025-04,2903.22,United States,Bank Transfer,Direct Visit,Returning Customer
Jessica Hill,vpreston@example.org,Event,2025-04-12,2025-04,1118.77,Canada,Credit Card,Referral,New Customer
Angel Holland,shawn60@example.com,Real Estate,2025-04-09,2025-04,428.61,Canada,Apple Pay,Email Campaign,New Customer
Abigail Clayton,smithmarcus@example.org,Wedding,2025-04-10,2025-04,1527.11,United States,Apple Pay,Facebook,Business Client
Daniel Craig,amanda39@example.com,Event,2025-04-11,2025-04,714.58,Canada,Apple Pay,Referral,New Customer
Michelle Ray,kendraharris@example.org,Event,2025-04-10,2025-04,608.66,Canada,PayPal,Referral,Business Client
Joseph Blackburn,chanamber@example.org,Portrait,2025-04-08,2025-04,283.06,Canada,Bank Transfer,Referral,New Customer
Ethan Hall,jamesmartin@example.com,Product,2025-04-12,2025-04,780.63,Canada,Credit Card,Instagram,Business Client
Thomas Barton,taylorrachel@example.com,Portrait,2025-04-12,2025-04,226.01,Canada,Cash,Google Search,New Customer
Travis Johnson,omargriffin@example.com,Event,2025-04-12,2025-04,861.84,Canada,Credit Card,Facebook,Returning Customer
Ray Lawrence,davisgregory@example.net,Portrait,2025-04-13,2025-04,208.68,United States,Cash,Direct Visit,Occasional Buyer
Barbara Sherman,shepardjoy@example.com,Wedding,2025-04-09,2025-04,2093.62,United States,Apple Pay,Facebook,New Customer
Emily Lee,marshmichael@example.com,Wedding,2025-04-12,2025-04,2666.29,Canada,Apple Pay,Referral,New Customer
Theresa Smith,zlara@example.org,Wedding,2025-04-09,2025-04,2850.69,Canada,Credit Card,Email Campaign,Business Client
Tracy Copeland,pbautista@example.com,Stock Photo License,2025-04-10,2025-04,63.09,Canada,PayPal,Referral,New Customer
Michael Santos,bliu@example.com,Portrait,2025-04-11,2025-04,356.53,United States,Cash,Facebook,New Customer
Stephanie Williams,gregorysmith@example.net,Real Estate,2025-04-12,2025-04,481.47,United States,Cash,Direct Visit,Returning Customer
Michael Farmer,carlsonjason@example.net,Stock Photo License,2025-04-12,2025-04,45.51,United States,PayPal,Direct Visit,Returning Customer
Jacqueline Perry,robertthompson@example.net,Stock Photo License,2025-04-12,2025-04,54.98,United States,Bank Transfer,Direct Visit,New Customer
Natalie Patrick,michaelbuckley@example.org,Event,2025-04-08,2025-04,724.72,Canada,Credit Card,Email Campaign,Returning Customer
Damon Powell,regina49@example.com,Real Estate,2025-04-11,2025-04,294.67,United States,PayPal,Referral,New Customer
Alexander Johnson,jjohnson@example.com,Product,2025-04-13,2025-04,305.13,United States,Bank Transfer,Instagram,New Customer
James George,ericsmith@example.org,Product,2025-04-11,2025-04,324.2,United States,Apple Pay,Referral,Occasional Buyer
William Rodriguez,amarshall@example.net,Real Estate,2025-04-11,2025-04,586.4,United States,Apple Pay,Facebook,Business Client
Scott Pacheco,collinsterrance@example.com,Product,2025-04-12,2025-04,346.92,United States,Credit Card,Email Campaign,New Customer
Matthew Diaz,woodskaitlyn@example.net,Event,2025-04-13,2025-04,1080.36,Canada,Credit Card,Referral,Occasional Buyer
Daniel Anderson,jeremiahmiller@example.org,Product,2025-04-12,2025-04,522.4,United States,Cash,Referral,Business Client
Diane Gilbert,jeremylopez@example.net,Wedding,2025-04-13,2025-04,2717.49,United States,Bank Transfer,Referral,Business Client
Michael Murray,kathleen25@example.com,Portrait,2025-04-11,2025-04,312.41,United States,Credit Card,Instagram,Business Client
Charles Doyle,adkinslauren@example.net,Real Estate,2025-04-12,2025-04,389.91,United States,Bank Transfer,Referral,Returning Customer
Craig White,cynthiaconley@example.org,Wedding,2025-04-11,2025-04,1864.6,Canada,Credit Card,Facebook,Returning Customer
Frank Armstrong,mmathews@example.net,Wedding,2025-04-11,2025-04,2848.79,United States,Bank Transfer,Facebook,New Customer
Tricia Sullivan,shawnbaker@example.com,Portrait,2025-04-12,2025-04,346.84,Canada,Apple Pay,Google Search,Business Client
Douglas Mack,matthew24@example.com,Wedding,2025-04-09,2025-04,1932.65,Canada,Apple Pay,Facebook,Business Client
Katherine Dunn,barnettmatthew@example.net,Portrait,2025-04-12,2025-04,328.96,Canada,Cash,Email Campaign,New Customer
Richard Simmons,oconnelldavid@example.org,Wedding,2025-04-12,2025-04,2615.6,United States,Apple Pay,Facebook,Business Client
Sandra Martinez,david54@example.com,Wedding,2025-04-13,2025-04,1841.88,Canada,PayPal,Direct Visit,New Customer
William Miller,raymondpugh@example.net,Portrait,2025-04-13,2025-04,277.15,Canada,Cash,Direct Visit,Occasional Buyer
Ryan Walker,gonzalezjulie@example.net,Stock Photo License,2025-04-12,2025-04,57.19,Canada,Apple Pay,Facebook,New Customer
Brittany Heath,mcbridemichael@example.org,Product,2025-04-13,2025-04,589.03,Canada,PayPal,Referral,Business Client
Yolanda Jackson,craigmartin@example.net,Wedding,2025-04-10,2025-04,2920.42,Canada,PayPal,Instagram,New Customer
Courtney Arias,amberfriedman@example.com,Event,2025-04-08,2025-04,955.89,United States,Bank Transfer,Referral,New Customer
Diana Haley,hphillips@example.com,Product,2025-04-13,2025-04,743.78,United States,PayPal,Facebook,Returning Customer
Julie Taylor,aaron48@example.net,Portrait,2025-04-10,2025-04,174.71,United States,Bank Transfer,Direct Visit,Occasional Buyer
Thomas Austin,brownrobert@example.org,Real Estate,2025-04-07,2025-04,368.86,United States,Cash,Direct Visit,Returning Customer
Mr. William Bray,petermoore@example.com,Wedding,2025-04-09,2025-04,2695.9,United States,PayPal,Email Campaign,Business Client
Corey Flowers,perezstacy@example.org,Wedding,2025-04-09,2025-04,2969.07,Canada,Credit Card,Email Campaign,New Customer
Becky Singh,jamiethomas@example.com,Real Estate,2025-04-13,2025-04,131.83,Canada,Credit Card,Instagram,New Customer
Alexandra Wilson,alexandria97@example.org,Event,2025-04-11,2025-04,823.14,United States,Bank Transfer,Email Campaign,New Customer
Elizabeth Martinez,whernandez@example.net,Portrait,2025-04-11,2025-04,260.47,United States,Apple Pay,Direct Visit,New Customer
Dillon Travis,qmassey@example.org,Portrait,2025-04-12,2025-04,292.33,United States,Cash,Email Campaign,New Customer
Jessica Jackson,oblake@example.net,Real Estate,2025-04-11,2025-04,407.21,United States,Bank Transfer,Referral,Returning Customer
Zachary Morrison,john76@example.com,Portrait,2025-04-11,2025-04,194.13,Canada,Bank Transfer,Facebook,Business Client
Brian Carrillo,rebecca85@example.com,Wedding,2025-04-12,2025-04,1912.93,Canada,Cash,Google Search,Occasional Buyer
Danielle Kelly,garcialinda@example.org,Product,2025-04-10,2025-04,492.55,Canada,Cash,Instagram,New Customer
Connie Hamilton,dalton78@example.net,Real Estate,2025-04-08,2025-04,436.49,Canada,Bank Transfer,Email Campaign,Returning Customer
Jamie Stone,gwilliams@example.net,Real Estate,2025-04-08,2025-04,196.8,United States,PayPal,Facebook,Returning Customer
Maria Garcia,wilsonkathryn@example.com,Portrait,2025-04-08,2025-04,282.6,Canada,Apple Pay,Instagram,Returning Customer
Michelle Munoz,chiggins@example.com,Wedding,2025-04-12,2025-04,1734.58,United States,PayPal,Direct Visit,Returning Customer
Jessica Murray,bentleylisa@example.net,Portrait,2025-04-11,2025-04,279.12,Canada,Bank Transfer,Instagram,Occasional Buyer
Jessica Odonnell,ashleyjohnson@example.com,Portrait,2025-04-10,2025-04,364.06,United States,Bank Transfer,Facebook,Business Client
Thomas Pham,qatkinson@example.com,Real Estate,2025-04-10,2025-04,257.67,Canada,Cash,Google Search,Business Client
Hailey Beltran,joshuabowers@example.com,Portrait,2025-04-10,2025-04,392.17,United States,Cash,Facebook,New Customer
William Baker,jasontownsend@example.net,Event,2025-04-12,2025-04,487.75,Canada,Bank Transfer,Google Search,New Customer
Natalie Mullins,megangates@example.com,Real Estate,2025-04-12,2025-04,262.84,United States,PayPal,Direct Visit,Returning Customer
Joshua Trujillo,leslietorres@example.net,Product,2025-04-09,2025-04,264.1,Canada,Cash,Email Campaign,Returning Customer
Jared Howell,katherineharris@example.net,Stock Photo License,2025-04-12,2025-04,72.34,Canada,Cash,Instagram,New Customer
Mr. Jeffrey Ward,susanmorris@example.org,Event,2025-04-08,2025-04,637.52,Canada,Bank Transfer,Direct Visit,New Customer
Eric Hunter,katherine82@example.com,Product,2025-04-08,2025-04,266.62,United States,Bank Transfer,Email Campaign,New Customer
Angela Davis,jphelps@example.net,Wedding,2025-04-10,2025-04,1725.63,United States,Apple Pay,Google Search,New Customer
Hector Anderson,vgarcia@example.com,Portrait,2025-04-12,2025-04,286.65,Canada,Credit Card,Instagram,Business Client
Tricia Nguyen,scottwilliams@example.net,Wedding,2025-04-12,2025-04,2678.85,Canada,Bank Transfer,Referral,Business Client
Willie Johnson,marthalucero@example.org,Wedding,2025-04-09,2025-04,1981.9,Canada,Bank Transfer,Instagram,Returning Customer
Jessica Cain,alexandersanchez@example.org,Event,2025-04-12,2025-04,529.82,United States,PayPal,Google Search,Returning Customer
Karen Gonzales,robertabbott@example.net,Portrait,2025-04-12,2025-04,351.52,United States,Apple Pay,Facebook,New Customer
Kenneth Barrera,tfrancis@example.com,Portrait,2025-04-11,2025-04,158.02,Canada,Apple Pay,Referral,New Customer
Deborah Wood,lukekelly@example.net,Portrait,2025-04-07,2025-04,166.78,United States,Apple Pay,Google Search,Returning Customer
Scott Andersen,laurariley@example.org,Real Estate,2025-04-08,2025-04,523.15,Canada,Apple Pay,Email Campaign,Occasional Buyer
Dr. Katie Alvarez,daniel93@example.net,Real Estate,2025-04-11,2025-04,483.56,Canada,Cash,Referral,Business Client
Michael Bray,stevenandrews@example.org,Stock Photo License,2025-04-10,2025-04,32.61,United States,Apple Pay,Facebook,New Customer
Jeffrey Garza,bentongeorge@example.net,Real Estate,2025-04-13,2025-04,469.73,United States,Cash,Direct Visit,New Customer
Matthew Huang,jdillon@example.org,Event,2025-04-07,2025-04,650.95,Canada,Cash,Instagram,New Customer
Ana Higgins,stacey09@example.com,Wedding,2025-04-10,2025-04,2511.81,Canada,PayPal,Direct Visit,Occasional Buyer
Phillip Anderson,clewis@example.com,Product,2025-04-12,2025-04,628.94,United States,PayPal,Instagram,New Customer
Megan Rivera,ithomas@example.net,Wedding,2025-04-13,2025-04,2300.13,United States,PayPal,Direct Visit,New Customer
Shari Arellano,josephmichael@example.org,Wedding,2025-04-13,2025-04,2805.83,United States,PayPal,Facebook,New Customer
Andrea Brown,ucross@example.org,Stock Photo License,2025-04-13,2025-04,36.65,Canada,Credit Card,Instagram,Business Client
Kyle Blake,maryjohnson@example.com,Product,2025-04-13,2025-04,273.87,United States,Cash,Email Campaign,Business Client
Evelyn Davis,rberry@example.com,Wedding,2025-04-11,2025-04,1573.82,United States,PayPal,Referral,Returning Customer
Jane Wells,isaac45@example.org,Wedding,2025-04-11,2025-04,2953.87,United States,PayPal,Instagram,New Customer
Sherry Porter,jorgegonzalez@example.com,Portrait,2025-04-12,2025-04,301.21,Canada,Cash,Instagram,New Customer
Miss Gina Walton,andrew90@example.net,Wedding,2025-04-11,2025-04,2260.37,United States,Cash,Google Search,New Customer
Jake Jackson,smithpaul@example.org,Real Estate,2025-04-13,2025-04,300.15,Canada,Bank Transfer,Facebook,Business Client
Laura Brooks,sosajacob@example.net,Portrait,2025-04-10,2025-04,361.95,United States,Cash,Referral,New Customer
Mr. William Davis DDS,carolberry@example.com,Stock Photo License,2025-04-13,2025-04,61.48,United States,PayPal,Instagram,New Customer
Sheryl Thompson,lisawallace@example.net,Wedding,2025-04-08,2025-04,2277.93,Canada,Credit Card,Google Search,Returning Customer
Joshua Rubio,aguirrelarry@example.com,Wedding,2025-04-10,2025-04,2609.77,Canada,PayPal,Referral,New Customer
Michael Lawrence,racheljimenez@example.net,Product,2025-04-12,2025-04,779.18,United States,Bank Transfer,Google Search,Business Client
Louis Rogers,jmcfarland@example.com,Wedding,2025-04-11,2025-04,1806.12,Canada,Bank Transfer,Direct Visit,New Customer
Terry Barnett,morganmichael@example.org,Real Estate,2025-04-13,2025-04,265.79,United States,PayPal,Referral,New Customer
Katherine Bauer,howardsabrina@example.com,Portrait,2025-04-11,2025-04,299.63,United States,Credit Card,Google Search,New Customer
Susan Zimmerman,abbottchristopher@example.net,Wedding,2025-04-07,2025-04,2129.82,Canada,Cash,Referral,Business Client
Joseph Andrews,psherman@example.org,Portrait,2025-04-12,2025-04,183.6,United States,Bank Transfer,Referral,New Customer
Chad Gallagher,sheryl66@example.com,Product,2025-04-12,2025-04,276.92,Canada,Apple Pay,Email Campaign,Business Client
John Henry,anna96@example.com,Portrait,2025-04-13,2025-04,337.18,United States,PayPal,Instagram,Returning Customer
Dr. Dustin Sutton Jr.,lopezchristopher@example.net,Real Estate,2025-04-12,2025-04,171.3,United States,Cash,Facebook,Business Client
Laura Thompson,jocelyn80@example.org,Wedding,2025-04-09,2025-04,1839.34,Canada,Bank Transfer,Email Campaign,Occasional Buyer
Janice Bell,colongabrielle@example.com,Event,2025-04-12,2025-04,767.93,Canada,PayPal,Facebook,New Customer
Kelly Thompson,erin03@example.org,Event,2025-04-13,2025-04,821.43,United States,Cash,Email Campaign,New Customer
Cody Walker,charles37@example.org,Wedding,2025-04-08,2025-04,1773.26,United States,PayPal,Instagram,New Customer
Lisa Williams,sharris@example.org,Wedding,2025-04-13,2025-04,2221.16,United States,Apple Pay,Referral,New Customer
Abigail Allen,tracey63@example.com,Wedding,2025-04-11,2025-04,2431.97,United States,Bank Transfer,Email Campaign,Business Client
Jennifer Moore,christyscott@example.com,Product,2025-04-13,2025-04,402.35,Canada,Bank Transfer,Referral,Business Client
Michelle Barrera,jamie46@example.net,Portrait,2025-04-13,2025-04,174.13,Canada,Credit Card,Facebook,New Customer
Rodney Bennett,lisafreeman@example.net,Wedding,2025-04-08,2025-04,2314.98,Canada,Credit Card,Google Search,Returning Customer
Michael Williams,sanderson@example.org,Wedding,2025-04-10,2025-04,2809.96,Canada,Apple Pay,Google Search,Occasional Buyer
Brian Moore,ijones@example.com,Stock Photo License,2025-04-13,2025-04,34.13,United States,PayPal,Email Campaign,New Customer
Patrick Moses,smitchell@example.com,Wedding,2025-04-10,2025-04,2600.12,United States,Apple Pay,Direct Visit,Returning Customer
Deborah Juarez,mcarson@example.org,Real Estate,2025-04-09,2025-04,281.33,United States,Bank Transfer,Instagram,New Customer
Kathleen Martinez,harrisondaniel@example.org,Wedding,2025-04-12,2025-04,2451.47,United States,Apple Pay,Direct Visit,New Customer
James Miller,allenchristina@example.com,Wedding,2025-04-13,2025-04,1573.37,Canada,Bank Transfer,Referral,Occasional Buyer
Jessica Hammond,kaylahardy@example.org,Stock Photo License,2025-04-11,2025-04,69.69,United States,Bank Transfer,Google Search,New Customer
Tiffany Peterson,sandra57@example.org,Event,2025-04-09,2025-04,901.31,United States,Credit Card,Referral,New Customer
Amy James,william32@example.net,Portrait,2025-04-13,2025-04,190.06,United States,Cash,Instagram,Returning Customer
Matthew Gonzales,pjones@example.net,Portrait,2025-04-13,2025-04,198.34,United States,PayPal,Facebook,New Customer
Kristin Thomas,brian16@example.net,Portrait,2025-04-12,2025-04,331.49,United States,PayPal,Referral,New Customer
Lisa Jackson,mitchell21@example.net,Wedding,2025-04-12,2025-04,1991.2,Canada,Apple Pay,Google Search,Business Client
James Hart,hmack@example.org,Event,2025-04-11,2025-04,508.96,United States,Apple Pay,Email Campaign,Returning Customer
Amanda Gardner,banksrenee@example.net,Wedding,2025-04-12,2025-04,2820.34,Canada,Bank Transfer,Google Search,New Customer
Diane Jensen,pkent@example.net,Product,2025-04-11,2025-04,267.7,United States,Cash,Facebook,New Customer
David Baird DDS,jcalhoun@example.com,Wedding,2025-04-12,2025-04,2996.41,Canada,PayPal,Email Campaign,New Customer
Heather Thomas,sylviaprice@example.com,Event,2025-04-07,2025-04,689.23,United States,Bank Transfer,Email Campaign,Business Client
Isabel Smith,douglas76@example.net,Product,2025-04-10,2025-04,584.16,Canada,Bank Transfer,Google Search,New Customer
Sarah Archer,marygomez@example.com,Event,2025-04-12,2025-04,736.99,United States,Apple Pay,Referral,Returning Customer
Jason Quinn,dfarley@example.com,Wedding,2025-04-12,2025-04,2671.38,Canada,Apple Pay,Direct Visit,Business Client
